nome,link,pdf_link
ADI 797,https://jurisprudencia.stf.jus.br/pages/search/sjur30827/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=797&classe=ADI
ADI 1649,https://jurisprudencia.stf.jus.br/pages/search/sjur13129/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1649&classe=ADI
ADI 2652,https://jurisprudencia.stf.jus.br/pages/search/sjur96491/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2652&classe=ADI
ADI 2063,https://jurisprudencia.stf.jus.br/pages/search/sjur293804/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7894923
ADI 2433,https://jurisprudencia.stf.jus.br/pages/search/sjur294692/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7924397
ADI 1358,https://jurisprudencia.stf.jus.br/pages/search/sjur294151/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7904634
ADI 1879,https://jurisprudencia.stf.jus.br/pages/search/sjur12011/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1879&classe=ADI
ADI 762,https://jurisprudencia.stf.jus.br/pages/search/sjur13137/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=762&classe=ADI
ADI 1566,https://jurisprudencia.stf.jus.br/pages/search/sjur109879/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1566&classe=ADI
ADI 1711,https://jurisprudencia.stf.jus.br/pages/search/sjur102960/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1711&classe=ADI
ADI 3038,https://jurisprudencia.stf.jus.br/pages/search/sjur291979/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7734666
ADI 3206,https://jurisprudencia.stf.jus.br/pages/search/sjur94931/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3206&classe=ADI
ADI 2124,https://jurisprudencia.stf.jus.br/pages/search/sjur291441/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7695015
ADI 1140,https://jurisprudencia.stf.jus.br/pages/search/sjur96842/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1140&classe=ADI
ADI 2174,https://jurisprudencia.stf.jus.br/pages/search/sjur15419/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2174&classe=ADI
ADI 2061,https://jurisprudencia.stf.jus.br/pages/search/sjur18233/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2061&classe=ADI
ADI 857,https://jurisprudencia.stf.jus.br/pages/search/sjur97895/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=857&classe=ADI
ADI 1456,https://jurisprudencia.stf.jus.br/pages/search/sjur14239/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1456&classe=ADI
ADI 4387,https://jurisprudencia.stf.jus.br/pages/search/sjur280035/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6924613
ADI 249,https://jurisprudencia.stf.jus.br/pages/search/sjur109283/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=249&classe=ADI
ADI 1798,https://jurisprudencia.stf.jus.br/pages/search/sjur283218/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7134161
ADI 2294,https://jurisprudencia.stf.jus.br/pages/search/sjur276158/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6704549
ADI 483,https://jurisprudencia.stf.jus.br/pages/search/sjur100976/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=483&classe=ADI
ADI 1771,https://jurisprudencia.stf.jus.br/pages/search/sjur111442/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1771&classe=ADI
ADI 1503,https://jurisprudencia.stf.jus.br/pages/search/sjur18840/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1503&classe=ADI
ADI 510,https://jurisprudencia.stf.jus.br/pages/search/sjur278929/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6849722
ADI 123,https://jurisprudencia.stf.jus.br/pages/search/sjur21795/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=123&classe=ADI
ADI 2587,https://jurisprudencia.stf.jus.br/pages/search/sjur92528/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2587&classe=ADI
ADI 9,https://jurisprudencia.stf.jus.br/pages/search/sjur35727/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=9&classe=ADI
ADI 1537,https://jurisprudencia.stf.jus.br/pages/search/sjur102381/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1537&classe=ADI
ADI 1565,https://jurisprudencia.stf.jus.br/pages/search/sjur26362/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1565&classe=ADI
ADI 2922,https://jurisprudencia.stf.jus.br/pages/search/sjur282407/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7014245
ADI 766,https://jurisprudencia.stf.jus.br/pages/search/sjur28897/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=766&classe=ADI
ADI 910,https://jurisprudencia.stf.jus.br/pages/search/sjur96527/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=910&classe=ADI
ADI 665,https://jurisprudencia.stf.jus.br/pages/search/sjur116746/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=665&classe=ADI
ADI 507,https://jurisprudencia.stf.jus.br/pages/search/sjur97080/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=507&classe=ADI
ADI 89,https://jurisprudencia.stf.jus.br/pages/search/sjur116783/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=89&classe=ADI
ADI 512,https://jurisprudencia.stf.jus.br/pages/search/sjur102283/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=512&classe=ADI
ADI 2585,https://jurisprudencia.stf.jus.br/pages/search/sjur97925/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2585&classe=ADI
ADI 2056,https://jurisprudencia.stf.jus.br/pages/search/sjur89395/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2056&classe=ADI
ADI 2224,https://jurisprudencia.stf.jus.br/pages/search/sjur97760/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2224&classe=ADI
ADI 4543,https://jurisprudencia.stf.jus.br/pages/search/sjur280257/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6925215
ADI 3619,https://jurisprudencia.stf.jus.br/pages/search/sjur92714/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3619&classe=ADI
ADI 456,https://jurisprudencia.stf.jus.br/pages/search/sjur98391/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=456&classe=ADI
ADI 1851,https://jurisprudencia.stf.jus.br/pages/search/sjur15325/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1851&classe=ADI
ADI 2711,https://jurisprudencia.stf.jus.br/pages/search/sjur97198/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2711&classe=ADI
ADI 112,https://jurisprudencia.stf.jus.br/pages/search/sjur115811/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=112&classe=ADI
ADI 4617,https://jurisprudencia.stf.jus.br/pages/search/sjur254496/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5254132
ADI 2424,https://jurisprudencia.stf.jus.br/pages/search/sjur96550/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2424&classe=ADI
ADI 903,https://jurisprudencia.stf.jus.br/pages/search/sjur254015/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5236160
ADI 3745,https://jurisprudencia.stf.jus.br/pages/search/sjur237484/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4154641
ADI 696,https://jurisprudencia.stf.jus.br/pages/search/sjur116583/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=696&classe=ADI
ADI 1672,https://jurisprudencia.stf.jus.br/pages/search/sjur107291/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1672&classe=ADI
ADI 990,https://jurisprudencia.stf.jus.br/pages/search/sjur97525/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=990&classe=ADI
ADI 403,https://jurisprudencia.stf.jus.br/pages/search/sjur98229/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=403&classe=ADI
ADI 1323,https://jurisprudencia.stf.jus.br/pages/search/sjur15119/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1323&classe=ADI
ADI 1935,https://jurisprudencia.stf.jus.br/pages/search/sjur16264/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1935&classe=ADI
ADI 217,https://jurisprudencia.stf.jus.br/pages/search/sjur98756/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=217&classe=ADI
ADI 1040,https://jurisprudencia.stf.jus.br/pages/search/sjur94268/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1040&classe=ADI
ADI 692,https://jurisprudencia.stf.jus.br/pages/search/sjur95794/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=692&classe=ADI
ADI 1747,https://jurisprudencia.stf.jus.br/pages/search/sjur99701/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1747&classe=ADI
ADI 1467,https://jurisprudencia.stf.jus.br/pages/search/sjur97987/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1467&classe=ADI
ADI 887,https://jurisprudencia.stf.jus.br/pages/search/sjur97652/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=887&classe=ADI
ADI 1592,https://jurisprudencia.stf.jus.br/pages/search/sjur96998/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1592&classe=ADI
ADI 852,https://jurisprudencia.stf.jus.br/pages/search/sjur98386/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=852&classe=ADI
ADI 252,https://jurisprudencia.stf.jus.br/pages/search/sjur97530/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=252&classe=ADI
ADI 23,https://jurisprudencia.stf.jus.br/pages/search/sjur101355/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=23&classe=ADI
ADI 159,https://jurisprudencia.stf.jus.br/pages/search/sjur117216/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=159&classe=ADI
ADI 1919,https://jurisprudencia.stf.jus.br/pages/search/sjur14923/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1919&classe=ADI
ADI 1396,https://jurisprudencia.stf.jus.br/pages/search/sjur106979/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1396&classe=ADI
ADI 1425,https://jurisprudencia.stf.jus.br/pages/search/sjur28122/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1425&classe=ADI
ADI 1098,https://jurisprudencia.stf.jus.br/pages/search/sjur110180/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1098&classe=ADI
ADI 1328,https://jurisprudencia.stf.jus.br/pages/search/sjur95966/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1328&classe=ADI
ADI 703,https://jurisprudencia.stf.jus.br/pages/search/sjur16265/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=703&classe=ADI
ADI 1755,https://jurisprudencia.stf.jus.br/pages/search/sjur102176/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1755&classe=ADI
ADI 225,https://jurisprudencia.stf.jus.br/pages/search/sjur101527/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=225&classe=ADI
ADI 1841,https://jurisprudencia.stf.jus.br/pages/search/sjur16017/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1841&classe=ADI
ADI 549,https://jurisprudencia.stf.jus.br/pages/search/sjur110989/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=549&classe=ADI
ADI 260,https://jurisprudencia.stf.jus.br/pages/search/sjur98775/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=260&classe=ADI
ADI 248,https://jurisprudencia.stf.jus.br/pages/search/sjur35321/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=248&classe=ADI
ADI 384,https://jurisprudencia.stf.jus.br/pages/search/sjur97589/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=384&classe=ADI
ADI 556,https://jurisprudencia.stf.jus.br/pages/search/sjur110941/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=556&classe=ADI
ADI 919,https://jurisprudencia.stf.jus.br/pages/search/sjur101470/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=919&classe=ADI
ADI 1679,https://jurisprudencia.stf.jus.br/pages/search/sjur13876/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1679&classe=ADI
ADI 718,https://jurisprudencia.stf.jus.br/pages/search/sjur110533/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=718&classe=ADI
ADI 3146,https://jurisprudencia.stf.jus.br/pages/search/sjur92692/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3146&classe=ADI
ADI 1500,https://jurisprudencia.stf.jus.br/pages/search/sjur99679/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1500&classe=ADI
ADI 1643,https://jurisprudencia.stf.jus.br/pages/search/sjur99355/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1643&classe=ADI
ADI 2726,https://jurisprudencia.stf.jus.br/pages/search/sjur14434/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2726&classe=ADI
ADI 7,https://jurisprudencia.stf.jus.br/pages/search/sjur117297/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=7&classe=ADI
ADI 1603,https://jurisprudencia.stf.jus.br/pages/search/sjur102801/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1603&classe=ADI
ADI 2058,https://jurisprudencia.stf.jus.br/pages/search/sjur13936/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2058&classe=ADI
ADI 1498,https://jurisprudencia.stf.jus.br/pages/search/sjur15326/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1498&classe=ADI
ADI 2084,https://jurisprudencia.stf.jus.br/pages/search/sjur102995/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2084&classe=ADI
ADI 1539,https://jurisprudencia.stf.jus.br/pages/search/sjur14010/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1539&classe=ADI
ADI 1962,https://jurisprudencia.stf.jus.br/pages/search/sjur18483/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1962&classe=ADI
ADI 534,https://jurisprudencia.stf.jus.br/pages/search/sjur118611/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=534&classe=ADI
ADI 4274,https://jurisprudencia.stf.jus.br/pages/search/sjur208485/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1955301
ADI 1523,https://jurisprudencia.stf.jus.br/pages/search/sjur101899/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1523&classe=ADI
ADI 909,https://jurisprudencia.stf.jus.br/pages/search/sjur14987/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=909&classe=ADI
ADI 3022,https://jurisprudencia.stf.jus.br/pages/search/sjur94429/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3022&classe=ADI
ADI 2809,https://jurisprudencia.stf.jus.br/pages/search/sjur97275/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2809&classe=ADI
ADI 3041,https://jurisprudencia.stf.jus.br/pages/search/sjur203731/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1672851
ADI 1912,https://jurisprudencia.stf.jus.br/pages/search/sjur110168/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1912&classe=ADI
ADI 965,https://jurisprudencia.stf.jus.br/pages/search/sjur102698/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=965&classe=ADI
ADI 708,https://jurisprudencia.stf.jus.br/pages/search/sjur115934/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=708&classe=ADI
ADI 1710,https://jurisprudencia.stf.jus.br/pages/search/sjur110200/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1710&classe=ADI
ADI 761,https://jurisprudencia.stf.jus.br/pages/search/sjur118835/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=761&classe=ADI
ADI 1230,https://jurisprudencia.stf.jus.br/pages/search/sjur19112/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1230&classe=ADI
ADI 730,https://jurisprudencia.stf.jus.br/pages/search/sjur35793/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=730&classe=ADI
ADI 733,https://jurisprudencia.stf.jus.br/pages/search/sjur118871/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=733&classe=ADI
ADI 1141,https://jurisprudencia.stf.jus.br/pages/search/sjur14459/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1141&classe=ADI
ADI 242,https://jurisprudencia.stf.jus.br/pages/search/sjur102079/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=242&classe=ADI
ADI 4457,https://jurisprudencia.stf.jus.br/pages/search/sjur194540/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4457&classe=ADI
ADI 2376,https://jurisprudencia.stf.jus.br/pages/search/sjur194534/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2376&classe=ADI
ADI 2906,https://jurisprudencia.stf.jus.br/pages/search/sjur194352/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2906&classe=ADI
ADI 3674,https://jurisprudencia.stf.jus.br/pages/search/sjur194353/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3674&classe=ADI
ADI 54,https://jurisprudencia.stf.jus.br/pages/search/sjur118184/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=54&classe=ADI
ADI 1252,https://jurisprudencia.stf.jus.br/pages/search/sjur106258/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1252&classe=ADI
ADI 837,https://jurisprudencia.stf.jus.br/pages/search/sjur109601/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=837&classe=ADI
ADI 2738,https://jurisprudencia.stf.jus.br/pages/search/sjur96078/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2738&classe=ADI
ADI 2458,https://jurisprudencia.stf.jus.br/pages/search/sjur15090/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2458&classe=ADI
ADI 2122,https://jurisprudencia.stf.jus.br/pages/search/sjur22659/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2122&classe=ADI
ADI 3795,https://jurisprudencia.stf.jus.br/pages/search/sjur193778/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3795&classe=ADI
ADI 2133,https://jurisprudencia.stf.jus.br/pages/search/sjur102682/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2133&classe=ADI
ADI 1792,https://jurisprudencia.stf.jus.br/pages/search/sjur93897/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1792&classe=ADI
ADI 186,https://jurisprudencia.stf.jus.br/pages/search/sjur106223/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=186&classe=ADI
ADI 2115,https://jurisprudencia.stf.jus.br/pages/search/sjur102800/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2115&classe=ADI
ADI 409,https://jurisprudencia.stf.jus.br/pages/search/sjur99688/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=409&classe=ADI
ADI 2073,https://jurisprudencia.stf.jus.br/pages/search/sjur105057/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2073&classe=ADI
ADI 697,https://jurisprudencia.stf.jus.br/pages/search/sjur118888/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=697&classe=ADI
ADI 115,https://jurisprudencia.stf.jus.br/pages/search/sjur35531/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=115&classe=ADI
ADI 142,https://jurisprudencia.stf.jus.br/pages/search/sjur36336/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=142&classe=ADI
ADI 419,https://jurisprudencia.stf.jus.br/pages/search/sjur117904/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=419&classe=ADI
ADI 1570,https://jurisprudencia.stf.jus.br/pages/search/sjur95346/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1570&classe=ADI
ADI 1682,https://jurisprudencia.stf.jus.br/pages/search/sjur100237/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1682&classe=ADI
ADI 2452,https://jurisprudencia.stf.jus.br/pages/search/sjur181915/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2452&classe=ADI
ADI 654,https://jurisprudencia.stf.jus.br/pages/search/sjur116747/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=654&classe=ADI
ADI 2558,https://jurisprudencia.stf.jus.br/pages/search/sjur182175/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2558&classe=ADI
ADI 661,https://jurisprudencia.stf.jus.br/pages/search/sjur118468/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=661&classe=ADI
ADI 2947,https://jurisprudencia.stf.jus.br/pages/search/sjur181740/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2947&classe=ADI
ADI 3421,https://jurisprudencia.stf.jus.br/pages/search/sjur178395/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3421&classe=ADI
ADI 202,https://jurisprudencia.stf.jus.br/pages/search/sjur118840/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=202&classe=ADI
ADI 442,https://jurisprudencia.stf.jus.br/pages/search/sjur178393/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=442&classe=ADI
ADI 1575,https://jurisprudencia.stf.jus.br/pages/search/sjur179247/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1575&classe=ADI
ADI 740,https://jurisprudencia.stf.jus.br/pages/search/sjur107316/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=740&classe=ADI
ADI 17,https://jurisprudencia.stf.jus.br/pages/search/sjur116358/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=17&classe=ADI
ADI 407,https://jurisprudencia.stf.jus.br/pages/search/sjur27441/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=407&classe=ADI
ADI 609,https://jurisprudencia.stf.jus.br/pages/search/sjur99976/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=609&classe=ADI
ADI 1022,https://jurisprudencia.stf.jus.br/pages/search/sjur118798/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1022&classe=ADI
ADI 1018,https://jurisprudencia.stf.jus.br/pages/search/sjur118870/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1018&classe=ADI
ADI 1017,https://jurisprudencia.stf.jus.br/pages/search/sjur118902/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1017&classe=ADI
ADI 994,https://jurisprudencia.stf.jus.br/pages/search/sjur96897/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=994&classe=ADI
ADI 663,https://jurisprudencia.stf.jus.br/pages/search/sjur35909/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=663&classe=ADI
ADI 577,https://jurisprudencia.stf.jus.br/pages/search/sjur103466/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=577&classe=ADI
ADI 60,https://jurisprudencia.stf.jus.br/pages/search/sjur101552/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=60&classe=ADI
ADI 1866,https://jurisprudencia.stf.jus.br/pages/search/sjur29378/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1866&classe=ADI
ADI 939,https://jurisprudencia.stf.jus.br/pages/search/sjur118470/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=939&classe=ADI
ADI 1571,https://jurisprudencia.stf.jus.br/pages/search/sjur97407/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1571&classe=ADI
ADI 1019,https://jurisprudencia.stf.jus.br/pages/search/sjur35670/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1019&classe=ADI
ADI 1012,https://jurisprudencia.stf.jus.br/pages/search/sjur118610/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1012&classe=ADI
ADI 1015,https://jurisprudencia.stf.jus.br/pages/search/sjur118507/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1015&classe=ADI
ADI 1013,https://jurisprudencia.stf.jus.br/pages/search/sjur118571/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1013&classe=ADI
ADI 1008,https://jurisprudencia.stf.jus.br/pages/search/sjur118684/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1008&classe=ADI
ADI 1023,https://jurisprudencia.stf.jus.br/pages/search/sjur35603/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1023&classe=ADI
ADI 1027,https://jurisprudencia.stf.jus.br/pages/search/sjur118541/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1027&classe=ADI
