nome,link,pdf_link
ADI 1218,https://jurisprudencia.stf.jus.br/pages/search/sjur98581/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1218&classe=ADI
ADI 1541,https://jurisprudencia.stf.jus.br/pages/search/sjur99439/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1541&classe=ADI
ADI 1106,https://jurisprudencia.stf.jus.br/pages/search/sjur97913/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1106&classe=ADI
ADI 1131,https://jurisprudencia.stf.jus.br/pages/search/sjur15715/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1131&classe=ADI
ADI 452,https://jurisprudencia.stf.jus.br/pages/search/sjur15669/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=452&classe=ADI
ADI 513 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur118069/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=513&classe=ADI-MC
ADI 1936,https://jurisprudencia.stf.jus.br/pages/search/sjur97742/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1936&classe=ADI
ADI 1852,https://jurisprudencia.stf.jus.br/pages/search/sjur96489/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1852&classe=ADI
ADI 1967 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur28499/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1967&classe=ADI-MC
RMS 27983 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur214510/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=2752912
ADI 2076,https://jurisprudencia.stf.jus.br/pages/search/sjur97053/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2076&classe=ADI
ADI 1731,https://jurisprudencia.stf.jus.br/pages/search/sjur15714/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1731&classe=ADI
ADI 1001,https://jurisprudencia.stf.jus.br/pages/search/sjur15406/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1001&classe=ADI
ADI 651,https://jurisprudencia.stf.jus.br/pages/search/sjur16032/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=651&classe=ADI
ADI 1582,https://jurisprudencia.stf.jus.br/pages/search/sjur99302/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1582&classe=ADI
ARE 918568 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur399580/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749338463
ADI 292 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur116545/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=292&classe=ADI-QO
ADI 601,https://jurisprudencia.stf.jus.br/pages/search/sjur98591/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=601&classe=ADI
Rcl 22386 AgR-ED,https://jurisprudencia.stf.jus.br/pages/search/sjur356380/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=11684129
ADI 2355 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur6166/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2355&classe=ADI-MC
ADI 1215 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur102952/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1215&classe=ADI-MC
MS 34610 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur385953/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14944358
ADI 1809 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur111520/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1809&classe=ADI-MC
AC 218 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur13732/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=218&classe=AC-QO
RE 984430 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur371352/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=13308372
ADI 461,https://jurisprudencia.stf.jus.br/pages/search/sjur16511/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=461&classe=ADI
ADI 1797 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur101344/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1797&classe=ADI-AgR
RE 433354 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur191611/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=433354&classe=RE-AgR
ADI 1904 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur110739/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1904&classe=ADI-QO
ADI 2145 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur13935/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2145&classe=ADI-MC
ARE 997816 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur365733/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=12691463
ADI 309,https://jurisprudencia.stf.jus.br/pages/search/sjur21381/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=309&classe=ADI
ADI 1964 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur109647/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1964&classe=ADI-MC
ADI 1204 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur21152/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1204&classe=ADI-MC
ADI 1778 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur105717/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1778&classe=ADI-MC
ADI 2112,https://jurisprudencia.stf.jus.br/pages/search/sjur17564/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2112&classe=ADI
ADI 1966 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur109851/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1966&classe=ADI-MC
ADI 683,https://jurisprudencia.stf.jus.br/pages/search/sjur116636/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=683&classe=ADI
ADI 1080 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur15484/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1080&classe=ADI-MC
AI 474677 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur91560/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=474677&classe=AI-AgR
AI 693146 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur178454/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=693146&classe=AI-AgR
ADI 162,https://jurisprudencia.stf.jus.br/pages/search/sjur118284/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=162&classe=ADI
ADI 2109 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur18247/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2109&classe=ADI-MC
ARE 1056637 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur377805/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=14080666
ADI 2239 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur103981/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2239&classe=ADI-MC
ADI 1980 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur107841/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1980&classe=ADI-MC
ADI 1644 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur31284/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1644&classe=ADI-MC
ADI 245,https://jurisprudencia.stf.jus.br/pages/search/sjur35322/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=245&classe=ADI
ARE 1198291 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur409782/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750698674
ADI 1754 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur109671/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1754&classe=ADI-MC
ADI 2306,https://jurisprudencia.stf.jus.br/pages/search/sjur99425/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2306&classe=ADI
ADI 1982 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur109663/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1982&classe=ADI-MC
ADI 830,https://jurisprudencia.stf.jus.br/pages/search/sjur99190/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=830&classe=ADI
RE 399806 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur95026/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=399806&classe=RE-AgR
RE 339351 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur94979/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=339351&classe=RE-AgR
Rcl 11245 AgR-segundo,https://jurisprudencia.stf.jus.br/pages/search/sjur286548/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7357226
ADI 4543 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur205237/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1787128
ADI 2069 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur96847/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2069&classe=ADI-MC
ADI 83,https://jurisprudencia.stf.jus.br/pages/search/sjur35730/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=83&classe=ADI
ADI 1132 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur35269/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1132&classe=ADI-MC
ADI 4582 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur204199/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=1717465
Rcl 17570 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur275718/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6682429
ADI 2081 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur15284/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2081&classe=ADI-MC
RE 780569 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur274665/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6603068
ADI 460 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur117086/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=460&classe=ADI-QO
ADI 28 QO,https://jurisprudencia.stf.jus.br/pages/search/sjur36050/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=28&classe=ADI-QO
Rcl 2873,https://jurisprudencia.stf.jus.br/pages/search/sjur94041/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2873&classe=Rcl
ADI 1848 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur28366/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1848&classe=ADI-MC
Rcl 34999 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur420279/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752181840
Rcl 2916 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur272706/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6534297
HC 103803,https://jurisprudencia.stf.jus.br/pages/search/sjur279133/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=6883333
ADI 2408 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur101150/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2408&classe=ADI-MC
ADI 3558 ED,https://jurisprudencia.stf.jus.br/pages/search/sjur195441/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=3558&classe=ADI-ED
ADI 334 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur36125/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=334&classe=ADI-MC
ADI 928 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur35395/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=928&classe=ADI-MC
ARE 665744 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur247087/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=4795673
ADI 975 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur118691/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=975&classe=ADI-MC
ADI 1916 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur18383/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1916&classe=ADI-MC
ADI 1783,https://jurisprudencia.stf.jus.br/pages/search/sjur18227/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1783&classe=ADI
ADI 2098,https://jurisprudencia.stf.jus.br/pages/search/sjur100636/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2098&classe=ADI
ADI 664,https://jurisprudencia.stf.jus.br/pages/search/sjur100346/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=664&classe=ADI
ADI 2107,https://jurisprudencia.stf.jus.br/pages/search/sjur18309/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2107&classe=ADI
ADI 1497 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur97547/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1497&classe=ADI-MC
ARE 907819 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur323682/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9541635
ADI 1041 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur31326/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1041&classe=ADI-MC
RE 357605 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur95294/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=357605&classe=RE-AgR
ADI 1840 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur24692/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1840&classe=ADI-MC
ADI 616,https://jurisprudencia.stf.jus.br/pages/search/sjur17528/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=616&classe=ADI
ARE 1204716 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur419435/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=752092096
ADI 1086,https://jurisprudencia.stf.jus.br/pages/search/sjur18646/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1086&classe=ADI
ADI 4509 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur192665/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4509&classe=ADI-MC
ADI 2019,https://jurisprudencia.stf.jus.br/pages/search/sjur99178/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2019&classe=ADI
ADI 1779,https://jurisprudencia.stf.jus.br/pages/search/sjur101648/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1779&classe=ADI
Rcl 7368 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur399328/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=749318483
ARE 987112 AgR-segundo,https://jurisprudencia.stf.jus.br/pages/search/sjur414973/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=751388772
ADI 4264 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur192895/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=4264&classe=ADI-MC
ADI 806 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur116967/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=806&classe=ADI-MC
AI 478231 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur10952/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=478231&classe=AI-AgR
ACO 1129 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur300741/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=8232044
ADI 1753 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur111153/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1753&classe=ADI-MC
ADI 1170 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur111844/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1170&classe=ADI-MC
ADI 525 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur13510/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=525&classe=ADI-MC
ADI 1255,https://jurisprudencia.stf.jus.br/pages/search/sjur101750/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1255&classe=ADI
ADI 2144 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur14017/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2144&classe=ADI-MC
ADI 1813 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur112288/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1813&classe=ADI-MC
ADI 1522 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur117517/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1522&classe=ADI-MC
ADI 513,https://jurisprudencia.stf.jus.br/pages/search/sjur118392/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=513&classe=ADI
ADI 1233,https://jurisprudencia.stf.jus.br/pages/search/sjur101972/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1233&classe=ADI
ADI 2064,https://jurisprudencia.stf.jus.br/pages/search/sjur102053/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2064&classe=ADI
ADI 785 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur116648/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=785&classe=ADI-MC
ADI 1616,https://jurisprudencia.stf.jus.br/pages/search/sjur101533/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1616&classe=ADI
ADI 1421,https://jurisprudencia.stf.jus.br/pages/search/sjur19705/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1421&classe=ADI
RE 285302 AgR-quarto,https://jurisprudencia.stf.jus.br/pages/search/sjur325110/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=9602593
AI 172883 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur31416/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=172883&classe=AI-AgR
ADI 97,https://jurisprudencia.stf.jus.br/pages/search/sjur118759/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=97&classe=ADI
Rcl 2523 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur257673/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=5439800
ADI 1851 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur102981/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1851&classe=ADI-MC
ADI 1439 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur15042/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1439&classe=ADI-MC
ADI 1808 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur102290/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1808&classe=ADI-MC
RE 220765,https://jurisprudencia.stf.jus.br/pages/search/sjur110335/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=220765&classe=RE
ARE 1054164 AgR-segundo,https://jurisprudencia.stf.jus.br/pages/search/sjur407897/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=750446519
RE 820442 AgR,https://jurisprudencia.stf.jus.br/pages/search/sjur285766/false,http://www.stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?idDocumento=7292466
ADI 1045 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur105154/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1045&classe=ADI-MC
ADI 2434 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur100768/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2434&classe=ADI-MC
ADI 1926 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur110196/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=1926&classe=ADI-MC
ADI 2319 MC,https://jurisprudencia.stf.jus.br/pages/search/sjur101225/false,http://stf.jus.br/portal/inteiroTeor/obterInteiroTeor.asp?numero=2319&classe=ADI-MC
